started
2017-1-15T12.12.9.331	Created parser
2017-1-15T12.12.9.331	Assigned names - going to load data
2017-1-15T12.12.9.331	Loading data
2017-1-15T12.12.9.331	Creating stop words manager
2017-1-15T12.12.9.333	Before big loop
2017-1-15T12.12.14.306	Opening sw stream with some words
2017-1-15T12.12.14.307	finalizing stats
2017-1-15T12.12.15.618	At line '53' in file ''	 Word brumberg is in 2 documents
2017-1-15T12.12.15.618	At line '53' in file ''	 Word blinder is in 2 documents
2017-1-15T12.12.15.618	At line '53' in file ''	 Word bloodlin is in 1 documents
2017-1-15T12.12.15.618	At line '53' in file ''	 Word childchild is in 1 documents
2017-1-15T12.12.15.618	At line '53' in file ''	 Word parentchild is in 1 documents
2017-1-15T12.12.15.618	At line '53' in file ''	 Word buffer is in 2 documents
2017-1-15T12.12.15.619	At line '53' in file ''	 Word weibul is in 2 documents
2017-1-15T12.12.15.619	At line '53' in file ''	 Word linbeck is in 1 documents
2017-1-15T12.12.15.619	At line '53' in file ''	 Word fate is in 3 documents
2017-1-15T12.12.15.619	At line '53' in file ''	 Word intrafamili is in 3 documents
2017-1-15T12.12.15.619	At line '53' in file ''	 Word menial is in 1 documents
2017-1-15T12.12.15.619	At line '53' in file ''	 Word nonhuman is in 1 documents
2017-1-15T12.12.15.620	At line '53' in file ''	 Word pieti is in 1 documents
2017-1-15T12.12.15.620	At line '53' in file ''	 Word generos is in 2 documents
2017-1-15T12.12.15.620	At line '53' in file ''	 Word secular is in 2 documents
2017-1-15T12.12.15.620	At line '53' in file ''	 Word penniless is in 1 documents
2017-1-15T12.12.15.620	At line '53' in file ''	 Word perenn is in 1 documents
2017-1-15T12.12.15.620	At line '53' in file ''	 Word dynast is in 3 documents
2017-1-15T12.12.15.620	At line '53' in file ''	 Word inheritor is in 1 documents
2017-1-15T12.12.15.621	At line '53' in file ''	 Word vivo is in 2 documents
2017-1-15T12.12.15.621	At line '53' in file ''	 Word grandchildren is in 2 documents
2017-1-15T12.12.15.621	At line '53' in file ''	 Word dealership is in 2 documents
2017-1-15T12.12.15.621	At line '53' in file ''	 Word 79107 is in 1 documents
2017-1-15T12.12.15.621	At line '53' in file ''	 Word heather is in 1 documents
2017-1-15T12.12.15.621	At line '53' in file ''	 Word wishik is in 1 documents
2017-1-15T12.12.15.621	At line '53' in file ''	 Word 11811268 is in 1 documents
2017-1-15T12.12.15.622	At line '53' in file ''	 Word lover is in 2 documents
2017-1-15T12.12.15.622	At line '53' in file ''	 Word lenor is in 1 documents
2017-1-15T12.12.15.622	At line '53' in file ''	 Word 363382 is in 2 documents
2017-1-15T12.12.15.622	At line '53' in file ''	 Word 397454 is in 1 documents
2017-1-15T12.12.15.622	At line '53' in file ''	 Word homm is in 1 documents
2017-1-15T12.12.15.622	At line '53' in file ''	 Word sofer is in 1 documents
2017-1-15T12.12.15.623	At line '53' in file ''	 Word démographi is in 1 documents
2017-1-15T12.12.15.623	At line '53' in file ''	 Word riboud is in 1 documents
2017-1-15T12.12.15.623	At line '53' in file ''	 Word 2131 is in 1 documents
2017-1-15T12.12.15.623	At line '53' in file ''	 Word riskadjust is in 2 documents
2017-1-15T12.12.15.623	At line '53' in file ''	 Word clearinghous is in 2 documents
2017-1-15T12.12.15.623	At line '53' in file ''	 Word pennington is in 1 documents
2017-1-15T12.12.15.623	At line '53' in file ''	 Word vallanc is in 1 documents
2017-1-15T12.12.15.624	At line '53' in file ''	 Word hass is in 1 documents
2017-1-15T12.12.15.624	At line '53' in file ''	 Word pask is in 1 documents
2017-1-15T12.12.15.624	At line '53' in file ''	 Word no86 is in 1 documents
2017-1-15T12.12.15.624	At line '53' in file ''	 Word paperback is in 1 documents
2017-1-15T12.12.15.624	At line '53' in file ''	 Word pahl is in 1 documents
2017-1-15T12.12.15.624	At line '53' in file ''	 Word 14971578 is in 1 documents
2017-1-15T12.12.15.625	At line '53' in file ''	 Word salem is in 2 documents
2017-1-15T12.12.15.625	At line '53' in file ''	 Word pasadena is in 1 documents
2017-1-15T12.12.15.625	At line '53' in file ''	 Word 3144 is in 1 documents
2017-1-15T12.12.15.625	At line '53' in file ''	 Word manser is in 1 documents
2017-1-15T12.12.15.625	At line '53' in file ''	 Word umrc is in 1 documents
2017-1-15T12.12.15.625	At line '53' in file ''	 Word farewel is in 2 documents
2017-1-15T12.12.15.626	At line '53' in file ''	 Word autarciemarché is in 1 documents
2017-1-15T12.12.15.626	At line '53' in file ''	 Word larbitrag is in 1 documents
2017-1-15T12.12.15.626	At line '53' in file ''	 Word garboua is in 1 documents
2017-1-15T12.12.15.626	At line '53' in file ''	 Word 111122 is in 1 documents
2017-1-15T12.12.15.626	At line '53' in file ''	 Word bioethic is in 1 documents
2017-1-15T12.12.15.626	At line '53' in file ''	 Word bioéthiqu is in 1 documents
2017-1-15T12.12.15.626	At line '53' in file ''	 Word mobilité is in 1 documents
2017-1-15T12.12.15.627	At line '53' in file ''	 Word consomm is in 1 documents
2017-1-15T12.12.15.627	At line '53' in file ''	 Word conjugaux is in 1 documents
2017-1-15T12.12.15.627	At line '53' in file ''	 Word spécialis is in 1 documents
2017-1-15T12.12.15.627	At line '53' in file ''	 Word divisionspous is in 1 documents
2017-1-15T12.12.15.627	At line '53' in file ''	 Word 536541 is in 1 documents
2017-1-15T12.12.15.627	At line '53' in file ''	 Word 238250 is in 1 documents
2017-1-15T12.12.15.627	At line '53' in file ''	 Word keeley is in 2 documents
2017-1-15T12.12.15.628	At line '53' in file ''	 Word 369379 is in 1 documents
2017-1-15T12.12.15.628	At line '53' in file ''	 Word hutchen is in 1 documents
2017-1-15T12.12.15.628	At line '53' in file ''	 Word 229255 is in 1 documents
2017-1-15T12.12.15.628	At line '53' in file ''	 Word horton is in 1 documents
2017-1-15T12.12.15.628	At line '53' in file ''	 Word 863882 is in 1 documents
2017-1-15T12.12.15.628	At line '53' in file ''	 Word grossbardshechtman is in 1 documents
2017-1-15T12.12.15.628	At line '53' in file ''	 Word 3337 is in 1 documents
2017-1-15T12.12.15.629	At line '53' in file ''	 Word amyra is in 1 documents
2017-1-15T12.12.15.629	At line '53' in file ''	 Word grossbard is in 1 documents
2017-1-15T12.12.15.629	At line '53' in file ''	 Word familienrecht is in 1 documents
2017-1-15T12.12.15.629	At line '53' in file ''	 Word scheidung is in 1 documents
2017-1-15T12.12.15.629	At line '53' in file ''	 Word 3453 is in 1 documents
2017-1-15T12.12.15.629	At line '53' in file ''	 Word freiden is in 1 documents
2017-1-15T12.12.15.630	At line '53' in file ''	 Word extramarit is in 1 documents
2017-1-15T12.12.15.630	At line '53' in file ''	 Word dushanski is in 1 documents
2017-1-15T12.12.15.630	At line '53' in file ''	 Word 33664 is in 1 documents
2017-1-15T12.12.15.630	At line '53' in file ''	 Word 267303 is in 1 documents
2017-1-15T12.12.15.630	At line '53' in file ''	 Word gave is in 1 documents
2017-1-15T12.12.15.630	At line '53' in file ''	 Word 14631501 is in 1 documents
2017-1-15T12.12.15.630	At line '53' in file ''	 Word donna is in 2 documents
2017-1-15T12.12.15.631	At line '53' in file ''	 Word broud is in 1 documents
2017-1-15T12.12.15.631	At line '53' in file ''	 Word no6 is in 1 documents
2017-1-15T12.12.15.631	At line '53' in file ''	 Word millar is in 1 documents
2017-1-15T12.12.15.631	At line '53' in file ''	 Word courant is in 3 documents
2017-1-15T12.12.15.631	At line '53' in file ''	 Word wirtschaftswoch is in 1 documents
2017-1-15T12.12.15.631	At line '53' in file ''	 Word ehe is in 1 documents
2017-1-15T12.12.15.631	At line '53' in file ''	 Word heiratsmarkt is in 1 documents
2017-1-15T12.12.15.632	At line '53' in file ''	 Word müllerin is in 1 documents
2017-1-15T12.12.15.632	At line '53' in file ''	 Word schöne is in 1 documents
2017-1-15T12.12.15.632	At line '53' in file ''	 Word 493502 is in 1 documents
2017-1-15T12.12.15.632	At line '53' in file ''	 Word bolin is in 1 documents
2017-1-15T12.12.15.632	At line '53' in file ''	 Word 206218 is in 1 documents
2017-1-15T12.12.15.632	At line '53' in file ''	 Word belinda is in 1 documents
2017-1-15T12.12.15.633	At line '53' in file ''	 Word 11411187 is in 1 documents
2017-1-15T12.12.15.633	At line '53' in file ''	 Word mariti is in 1 documents
2017-1-15T12.12.15.633	At line '53' in file ''	 Word 317319 is in 1 documents
2017-1-15T12.12.15.633	At line '53' in file ''	 Word 813846 is in 1 documents
2017-1-15T12.12.15.633	At line '53' in file ''	 Word bayl is in 1 documents
2017-1-15T12.12.15.633	At line '53' in file ''	 Word postnupti is in 1 documents
2017-1-15T12.12.15.633	At line '53' in file ''	 Word prenupti is in 1 documents
2017-1-15T12.12.15.634	At line '53' in file ''	 Word scoot is in 1 documents
2017-1-15T12.12.15.634	At line '53' in file ''	 Word rôle is in 1 documents
2017-1-15T12.12.15.634	At line '53' in file ''	 Word clue is in 3 documents
2017-1-15T12.12.15.634	At line '53' in file ''	 Word hell is in 1 documents
2017-1-15T12.12.15.634	At line '53' in file ''	 Word minisocieti is in 1 documents
2017-1-15T12.12.15.634	At line '53' in file ''	 Word nonexpect is in 1 documents
2017-1-15T12.12.15.635	At line '53' in file ''	 Word flout is in 1 documents
2017-1-15T12.12.15.635	At line '53' in file ''	 Word needsbas is in 1 documents
2017-1-15T12.12.15.635	At line '53' in file ''	 Word divorce is in 1 documents
2017-1-15T12.12.15.635	At line '53' in file ''	 Word postdivorc is in 1 documents
2017-1-15T12.12.15.635	At line '53' in file ''	 Word exspous is in 1 documents
2017-1-15T12.12.15.635	At line '53' in file ''	 Word casterbridg is in 1 documents
2017-1-15T12.12.15.635	At line '53' in file ''	 Word tortstyl is in 1 documents
2017-1-15T12.12.15.636	At line '53' in file ''	 Word krauskopf is in 1 documents
2017-1-15T12.12.15.636	At line '53' in file ''	 Word churchil is in 1 documents
2017-1-15T12.12.15.636	At line '53' in file ''	 Word jamison is in 1 documents
2017-1-15T12.12.15.636	At line '53' in file ''	 Word matrimoni is in 1 documents
2017-1-15T12.12.15.636	At line '53' in file ''	 Word professionalclass is in 1 documents
2017-1-15T12.12.15.636	At line '53' in file ''	 Word 243245 is in 2 documents
2017-1-15T12.12.15.636	At line '53' in file ''	 Word fatalaccid is in 1 documents
2017-1-15T12.12.15.637	At line '53' in file ''	 Word housewif is in 1 documents
2017-1-15T12.12.15.637	At line '53' in file ''	 Word millionair is in 1 documents
2017-1-15T12.12.15.637	At line '53' in file ''	 Word waitress is in 1 documents
2017-1-15T12.12.15.637	At line '53' in file ''	 Word expectationdamag is in 1 documents
2017-1-15T12.12.15.637	At line '53' in file ''	 Word exwiv is in 1 documents
2017-1-15T12.12.15.637	At line '53' in file ''	 Word reductas is in 1 documents
2017-1-15T12.12.15.638	At line '53' in file ''	 Word lifestyl is in 1 documents
2017-1-15T12.12.15.638	At line '53' in file ''	 Word childcar is in 1 documents
2017-1-15T12.12.15.638	At line '53' in file ''	 Word exwif is in 1 documents
2017-1-15T12.12.15.638	At line '53' in file ''	 Word petit is in 4 documents
2017-1-15T12.12.15.638	At line '53' in file ''	 Word adulteri is in 1 documents
2017-1-15T12.12.15.638	At line '53' in file ''	 Word classicalcontract is in 1 documents
2017-1-15T12.12.15.638	At line '53' in file ''	 Word vow is in 1 documents
2017-1-15T12.12.15.639	At line '53' in file ''	 Word breachedagainst is in 1 documents
2017-1-15T12.12.15.639	At line '53' in file ''	 Word marriagespecif is in 1 documents
2017-1-15T12.12.15.639	At line '53' in file ''	 Word remarriag is in 2 documents
2017-1-15T12.12.15.639	At line '53' in file ''	 Word 10551123 is in 1 documents
2017-1-15T12.12.15.639	At line '53' in file ''	 Word economicsbas is in 1 documents
2017-1-15T12.12.15.639	At line '53' in file ''	 Word unhelp is in 1 documents
2017-1-15T12.12.15.640	At line '53' in file ''	 Word widow is in 2 documents
2017-1-15T12.12.15.640	At line '53' in file ''	 Word cit is in 2 documents
2017-1-15T12.12.15.640	At line '53' in file ''	 Word blackwidow is in 1 documents
2017-1-15T12.12.15.640	At line '53' in file ''	 Word serial is in 2 documents
2017-1-15T12.12.15.640	At line '53' in file ''	 Word greenergrass is in 1 documents
2017-1-15T12.12.15.640	At line '53' in file ''	 Word lowearn is in 1 documents
2017-1-15T12.12.15.640	At line '53' in file ''	 Word highearn is in 1 documents
2017-1-15T12.12.15.641	At line '53' in file ''	 Word 696719 is in 1 documents
2017-1-15T12.12.15.641	At line '53' in file ''	 Word 661717 is in 1 documents
2017-1-15T12.12.15.641	At line '53' in file ''	 Word paddl is in 1 documents
2017-1-15T12.12.15.641	At line '53' in file ''	 Word eileen is in 1 documents
2017-1-15T12.12.15.641	At line '53' in file ''	 Word sankey is in 1 documents
2017-1-15T12.12.15.641	At line '53' in file ''	 Word 2555 is in 1 documents
2017-1-15T12.12.15.641	At line '53' in file ''	 Word extensiv is in 1 documents
2017-1-15T12.12.15.642	At line '53' in file ''	 Word 705739 is in 1 documents
2017-1-15T12.12.15.642	At line '53' in file ''	 Word nas is in 1 documents
2017-1-15T12.12.15.642	At line '53' in file ''	 Word 704737 is in 1 documents
2017-1-15T12.12.15.642	At line '53' in file ''	 Word riegel is in 1 documents
2017-1-15T12.12.15.642	At line '53' in file ''	 Word 769786 is in 1 documents
2017-1-15T12.12.15.642	At line '53' in file ''	 Word vitkowski is in 1 documents
2017-1-15T12.12.15.643	At line '53' in file ''	 Word semaya is in 1 documents
2017-1-15T12.12.15.643	At line '53' in file ''	 Word 4546 is in 1 documents
2017-1-15T12.12.15.643	At line '53' in file ''	 Word 835890 is in 1 documents
2017-1-15T12.12.15.643	At line '53' in file ''	 Word clap is in 1 documents
2017-1-15T12.12.15.643	At line '53' in file ''	 Word leah is in 1 documents
2017-1-15T12.12.15.644	At line '53' in file ''	 Word wortham is in 1 documents
2017-1-15T12.12.15.644	At line '53' in file ''	 Word 45871 is in 1 documents
2017-1-15T12.12.15.644	At line '53' in file ''	 Word 199220 is in 1 documents
2017-1-15T12.12.15.644	At line '53' in file ''	 Word lutgart is in 1 documents
2017-1-15T12.12.15.644	At line '53' in file ''	 Word 405444 is in 1 documents
2017-1-15T12.12.15.644	At line '53' in file ''	 Word 13451374 is in 1 documents
2017-1-15T12.12.15.644	At line '53' in file ''	 Word 255363 is in 1 documents
2017-1-15T12.12.15.645	At line '53' in file ''	 Word 15651678 is in 1 documents
2017-1-15T12.12.15.645	At line '53' in file ''	 Word 441460 is in 2 documents
2017-1-15T12.12.15.645	At line '53' in file ''	 Word 159177 is in 2 documents
2017-1-15T12.12.15.645	At line '53' in file ''	 Word molecular is in 1 documents
2017-1-15T12.12.15.645	At line '53' in file ''	 Word 171257 is in 1 documents
2017-1-15T12.12.15.645	At line '53' in file ''	 Word 765 is in 1 documents
2017-1-15T12.12.15.646	At line '53' in file ''	 Word 17211764 is in 1 documents
2017-1-15T12.12.15.646	At line '53' in file ''	 Word 205216 is in 2 documents
2017-1-15T12.12.15.646	At line '53' in file ''	 Word 287310 is in 1 documents
2017-1-15T12.12.15.646	At line '53' in file ''	 Word ensure is in 2 documents
2017-1-15T12.12.15.646	At line '53' in file ''	 Word ashes is in 1 documents
2017-1-15T12.12.15.646	At line '53' in file ''	 Word 1388 is in 1 documents
2017-1-15T12.12.15.646	At line '53' in file ''	 Word lawbook is in 1 documents
2017-1-15T12.12.15.647	At line '53' in file ''	 Word 13451394 is in 1 documents
2017-1-15T12.12.15.647	At line '53' in file ''	 Word denenberg is in 2 documents
2017-1-15T12.12.15.647	At line '53' in file ''	 Word 471524 is in 1 documents
2017-1-15T12.12.15.647	At line '53' in file ''	 Word 271321 is in 1 documents
2017-1-15T12.12.15.647	At line '53' in file ''	 Word 329358 is in 1 documents
2017-1-15T12.12.15.647	At line '53' in file ''	 Word 110127 is in 1 documents
2017-1-15T12.12.15.648	At line '53' in file ''	 Word 349377 is in 1 documents
2017-1-15T12.12.15.648	At line '53' in file ''	 Word wasow is in 1 documents
2017-1-15T12.12.15.648	At line '53' in file ''	 Word trapp is in 1 documents
2017-1-15T12.12.15.648	At line '53' in file ''	 Word 823839 is in 1 documents
2017-1-15T12.12.15.648	At line '53' in file ''	 Word economics143156 is in 1 documents
2017-1-15T12.12.15.648	At line '53' in file ''	 Word 741806 is in 1 documents
2017-1-15T12.12.15.648	At line '53' in file ''	 Word 141169 is in 1 documents
2017-1-15T12.12.15.649	At line '53' in file ''	 Word aberrat is in 1 documents
2017-1-15T12.12.15.649	At line '53' in file ''	 Word 531569 is in 1 documents
2017-1-15T12.12.15.649	At line '53' in file ''	 Word 403451 is in 1 documents
2017-1-15T12.12.15.649	At line '53' in file ''	 Word unconqu is in 1 documents
2017-1-15T12.12.15.649	At line '53' in file ''	 Word angoff is in 1 documents
2017-1-15T12.12.15.649	At line '53' in file ''	 Word geehan is in 1 documents
2017-1-15T12.12.15.649	At line '53' in file ''	 Word prop is in 1 documents
2017-1-15T12.12.15.650	At line '53' in file ''	 Word achampong is in 1 documents
2017-1-15T12.12.15.650	At line '53' in file ''	 Word mini is in 1 documents
2017-1-15T12.12.15.650	At line '53' in file ''	 Word sleaz is in 1 documents
2017-1-15T12.12.15.650	At line '53' in file ''	 Word mccarranferguson is in 1 documents
2017-1-15T12.12.15.650	At line '53' in file ''	 Word grossli is in 2 documents
2017-1-15T12.12.15.650	At line '53' in file ''	 Word repriev is in 1 documents
2017-1-15T12.12.15.651	At line '53' in file ''	 Word deviant is in 2 documents
2017-1-15T12.12.15.651	At line '53' in file ''	 Word tringali is in 1 documents
2017-1-15T12.12.15.651	At line '53' in file ''	 Word sadist is in 1 documents
2017-1-15T12.12.15.651	At line '53' in file ''	 Word appal is in 1 documents
2017-1-15T12.12.15.651	At line '53' in file ''	 Word inur is in 2 documents
2017-1-15T12.12.15.651	At line '53' in file ''	 Word indemnityli is in 1 documents
2017-1-15T12.12.15.651	At line '53' in file ''	 Word nondecreas is in 1 documents
2017-1-15T12.12.15.652	At line '53' in file ''	 Word antidiminut is in 1 documents
2017-1-15T12.12.15.652	At line '53' in file ''	 Word underlitig is in 1 documents
2017-1-15T12.12.15.652	At line '53' in file ''	 Word counterstrategi is in 2 documents
2017-1-15T12.12.15.652	At line '53' in file ''	 Word ballet is in 1 documents
2017-1-15T12.12.15.652	At line '53' in file ''	 Word intric is in 5 documents
2017-1-15T12.12.15.652	At line '53' in file ''	 Word mckinley is in 1 documents
2017-1-15T12.12.15.652	At line '53' in file ''	 Word scottsdal is in 1 documents
2017-1-15T12.12.15.653	At line '53' in file ''	 Word stuhr is in 1 documents
2017-1-15T12.12.15.653	At line '53' in file ''	 Word subrog is in 1 documents
2017-1-15T12.12.15.653	At line '53' in file ''	 Word judicallyimpos is in 1 documents
2017-1-15T12.12.15.653	At line '53' in file ''	 Word syverud is in 3 documents
2017-1-15T12.12.15.653	At line '53' in file ''	 Word soriano is in 1 documents
2017-1-15T12.12.15.653	At line '53' in file ''	 Word ax is in 2 documents
2017-1-15T12.12.15.654	At line '53' in file ''	 Word orthogon is in 1 documents
2017-1-15T12.12.15.654	At line '53' in file ''	 Word 191207 is in 1 documents
2017-1-15T12.12.15.654	At line '53' in file ''	 Word entic is in 2 documents
2017-1-15T12.12.15.654	At line '53' in file ''	 Word underfund is in 2 documents
2017-1-15T12.12.15.654	At line '53' in file ''	 Word courtsystem is in 1 documents
2017-1-15T12.12.15.654	At line '53' in file ''	 Word sebert is in 1 documents
2017-1-15T12.12.15.655	At line '53' in file ''	 Word retrench is in 2 documents
2017-1-15T12.12.15.655	At line '53' in file ''	 Word extracontractu is in 1 documents
2017-1-15T12.12.15.655	At line '53' in file ''	 Word liabilitypenalti is in 1 documents
2017-1-15T12.12.15.655	At line '53' in file ''	 Word majoritarianori is in 1 documents
2017-1-15T12.12.15.655	At line '53' in file ''	 Word maldraft is in 1 documents
2017-1-15T12.12.15.655	At line '53' in file ''	 Word unrecogn is in 2 documents
2017-1-15T12.12.15.655	At line '53' in file ''	 Word rappaport is in 1 documents
2017-1-15T12.12.15.656	At line '53' in file ''	 Word ostrager is in 1 documents
2017-1-15T12.12.15.656	At line '53' in file ''	 Word sculpt is in 1 documents
2017-1-15T12.12.15.656	At line '53' in file ''	 Word nonparti is in 3 documents
2017-1-15T12.12.15.656	At line '53' in file ''	 Word tabarrok is in 1 documents
2017-1-15T12.12.15.656	At line '53' in file ''	 Word jacobi is in 2 documents
2017-1-15T12.12.15.656	At line '53' in file ''	 Word rothstein is in 1 documents
2017-1-15T12.12.15.656	At line '53' in file ''	 Word foreknowledg is in 1 documents
2017-1-15T12.12.15.657	At line '53' in file ''	 Word mcgoodwin is in 1 documents
2017-1-15T12.12.15.657	At line '53' in file ''	 Word debilit is in 1 documents
2017-1-15T12.12.15.657	At line '53' in file ''	 Word predisposit is in 3 documents
2017-1-15T12.12.15.657	At line '53' in file ''	 Word viatic is in 1 documents
2017-1-15T12.12.15.657	At line '53' in file ''	 Word pokorski is in 1 documents
2017-1-15T12.12.15.657	At line '53' in file ''	 Word christianson is in 1 documents
2017-1-15T12.12.15.657	At line '53' in file ''	 Word makeup is in 2 documents
2017-1-15T12.12.15.658	At line '53' in file ''	 Word falsiti is in 1 documents
2017-1-15T12.12.15.658	At line '53' in file ''	 Word postev is in 1 documents
2017-1-15T12.12.15.658	At line '53' in file ''	 Word prespecifi is in 1 documents
2017-1-15T12.12.15.658	At line '53' in file ''	 Word nonactuari is in 1 documents
2017-1-15T12.12.15.658	At line '53' in file ''	 Word impermiss is in 3 documents
2017-1-15T12.12.15.658	At line '53' in file ''	 Word governmentcr is in 2 documents
2017-1-15T12.12.15.659	At line '53' in file ''	 Word classificatgion is in 1 documents
2017-1-15T12.12.15.659	At line '53' in file ''	 Word difficulttoobserv is in 1 documents
2017-1-15T12.12.15.659	At line '53' in file ''	 Word indicia is in 2 documents
2017-1-15T12.12.15.659	At line '53' in file ''	 Word curb is in 3 documents
2017-1-15T12.12.15.659	At line '53' in file ''	 Word sambron is in 1 documents
2017-1-15T12.12.15.659	At line '53' in file ''	 Word underpr is in 1 documents
2017-1-15T12.12.15.659	At line '53' in file ''	 Word trembl is in 1 documents
2017-1-15T12.12.15.660	At line '53' in file ''	 Word fold is in 3 documents
2017-1-15T12.12.15.660	At line '53' in file ''	 Word gron is in 1 documents
2017-1-15T12.12.15.660	At line '53' in file ''	 Word embl is in 1 documents
2017-1-15T12.12.15.660	At line '53' in file ''	 Word insuredpolicyhold is in 1 documents
2017-1-15T12.12.15.660	At line '53' in file ''	 Word backup is in 1 documents
2017-1-15T12.12.15.660	At line '53' in file ''	 Word guaranti is in 2 documents
2017-1-15T12.12.15.661	At line '53' in file ''	 Word weighti is in 1 documents
2017-1-15T12.12.15.661	At line '53' in file ''	 Word ridership is in 1 documents
2017-1-15T12.12.15.661	At line '53' in file ''	 Word investorpolicyhold is in 1 documents
2017-1-15T12.12.15.661	At line '53' in file ''	 Word 7391 is in 1 documents
2017-1-15T12.12.15.661	At line '53' in file ''	 Word insurerown is in 1 documents
2017-1-15T12.12.15.661	At line '53' in file ''	 Word propertycasualti is in 1 documents
2017-1-15T12.12.15.661	At line '53' in file ''	 Word investorinsur is in 1 documents
2017-1-15T12.12.15.662	At line '53' in file ''	 Word fixeddebt is in 1 documents
2017-1-15T12.12.15.662	At line '53' in file ''	 Word plumb is in 3 documents
2017-1-15T12.12.15.662	At line '53' in file ''	 Word economicsori is in 1 documents
2017-1-15T12.12.15.662	At line '53' in file ''	 Word cpa is in 2 documents
2017-1-15T12.12.15.662	At line '53' in file ''	 Word 219298 is in 1 documents
2017-1-15T12.12.15.662	At line '53' in file ''	 Word six is in 5 documents
2017-1-15T12.12.15.663	At line '53' in file ''	 Word 385464 is in 1 documents
2017-1-15T12.12.15.663	At line '53' in file ''	 Word 791813 is in 1 documents
2017-1-15T12.12.15.663	At line '53' in file ''	 Word 751755 is in 1 documents
2017-1-15T12.12.15.663	At line '53' in file ''	 Word 611712 is in 1 documents
2017-1-15T12.12.15.663	At line '53' in file ''	 Word 117142 is in 1 documents
2017-1-15T12.12.15.663	At line '53' in file ''	 Word bankarskom is in 2 documents
2017-1-15T12.12.15.663	At line '53' in file ''	 Word komisioni is in 2 documents
2017-1-15T12.12.15.664	At line '53' in file ''	 Word 649702 is in 1 documents
2017-1-15T12.12.15.664	At line '53' in file ''	 Word ijournal is in 1 documents
2017-1-15T12.12.15.664	At line '53' in file ''	 Word seidman is in 2 documents
2017-1-15T12.12.15.664	At line '53' in file ''	 Word 128150 is in 1 documents
2017-1-15T12.12.15.664	At line '53' in file ''	 Word schole is in 3 documents
2017-1-15T12.12.15.664	At line '53' in file ''	 Word norstedt is in 1 documents
2017-1-15T12.12.15.664	At line '53' in file ''	 Word brsbolagen is in 1 documents
2017-1-15T12.12.15.665	At line '53' in file ''	 Word 23592430 is in 1 documents
2017-1-15T12.12.15.665	At line '53' in file ''	 Word 279383 is in 1 documents
2017-1-15T12.12.15.665	At line '53' in file ''	 Word 183 is in 1 documents
2017-1-15T12.12.15.665	At line '53' in file ''	 Word thumbnail is in 1 documents
2017-1-15T12.12.15.665	At line '53' in file ''	 Word 865872 is in 1 documents
2017-1-15T12.12.15.665	At line '53' in file ''	 Word 807841 is in 1 documents
2017-1-15T12.12.15.665	At line '53' in file ''	 Word 254286 is in 1 documents
2017-1-15T12.12.15.666	At line '53' in file ''	 Word adviser is in 1 documents
2017-1-15T12.12.15.666	At line '53' in file ''	 Word 883958 is in 1 documents
2017-1-15T12.12.15.666	At line '53' in file ''	 Word 375452 is in 1 documents
2017-1-15T12.12.15.666	At line '53' in file ''	 Word secundari is in 1 documents
2017-1-15T12.12.15.666	At line '53' in file ''	 Word effectenmarkt is in 1 documents
2017-1-15T12.12.15.666	At line '53' in file ''	 Word secundair is in 1 documents
2017-1-15T12.12.15.667	At line '53' in file ''	 Word markten is in 2 documents
2017-1-15T12.12.15.667	At line '53' in file ''	 Word instellingen is in 2 documents
2017-1-15T12.12.15.667	At line '53' in file ''	 Word financiël is in 2 documents
2017-1-15T12.12.15.667	At line '53' in file ''	 Word 277301 is in 1 documents
2017-1-15T12.12.15.667	At line '53' in file ''	 Word welington is in 1 documents
2017-1-15T12.12.15.667	At line '53' in file ''	 Word sharebrok is in 1 documents
2017-1-15T12.12.15.667	At line '53' in file ''	 Word 251264 is in 2 documents
2017-1-15T12.12.15.668	At line '53' in file ''	 Word retlig is in 1 documents
2017-1-15T12.12.15.668	At line '53' in file ''	 Word enkonomisk is in 1 documents
2017-1-15T12.12.15.668	At line '53' in file ''	 Word ebbesen is in 1 documents
2017-1-15T12.12.15.668	At line '53' in file ''	 Word regnskabsvæsen is in 1 documents
2017-1-15T12.12.15.668	At line '53' in file ''	 Word virksomhedskontrol is in 1 documents
2017-1-15T12.12.15.668	At line '53' in file ''	 Word velfungerend is in 1 documents
2017-1-15T12.12.15.669	At line '53' in file ''	 Word eller is in 1 documents
2017-1-15T12.12.15.669	At line '53' in file ''	 Word minoritetsaktionærbeskyttels is in 1 documents
2017-1-15T12.12.15.669	At line '53' in file ''	 Word 369453 is in 1 documents
2017-1-15T12.12.15.669	At line '53' in file ''	 Word litt is in 2 documents
2017-1-15T12.12.15.669	At line '53' in file ''	 Word 815848 is in 1 documents
2017-1-15T12.12.15.669	At line '53' in file ''	 Word 10471112 is in 1 documents
2017-1-15T12.12.15.669	At line '53' in file ''	 Word 10171049 is in 1 documents
2017-1-15T12.12.15.670	At line '53' in file ''	 Word 315362 is in 1 documents
2017-1-15T12.12.15.670	At line '53' in file ''	 Word 367381 is in 3 documents
2017-1-15T12.12.15.670	At line '53' in file ''	 Word 101172 is in 1 documents
2017-1-15T12.12.15.670	At line '53' in file ''	 Word 11571175 is in 1 documents
2017-1-15T12.12.15.670	At line '53' in file ''	 Word 293317 is in 1 documents
2017-1-15T12.12.15.670	At line '53' in file ''	 Word cra is in 1 documents
